,num_sims,round,experiment,horizon,electrophile_id,ligand_name,yield
436,4.0,36.0,0.0,36.0,s32,P(p-Anis)3,1
437,4.0,37.0,0.0,37.0,s7,P(p-Anis)3,1
438,4.0,38.0,0.0,38.0,s20,P(p-Anis)3,1
439,4.0,39.0,0.0,39.0,s4,P(p-Anis)3,0
440,4.0,40.0,0.0,40.0,s11,P(p-F-Ph)3,1
441,4.0,41.0,0.0,41.0,s10,P(p-F-Ph)3,1
442,4.0,42.0,0.0,42.0,s7,P(p-F-Ph)3,0
443,4.0,43.0,0.0,43.0,s25,PPh3,1
444,4.0,44.0,0.0,44.0,s9,PPh3,1
445,4.0,45.0,0.0,45.0,s15,PPh3,1
446,4.0,46.0,0.0,46.0,s1,PPh3,1
447,4.0,47.0,0.0,47.0,s26,PPh3,1
448,4.0,48.0,0.0,48.0,s7,PPh3,0
449,4.0,49.0,0.0,49.0,s25,Cy-JohnPhos,1
450,4.0,50.0,0.0,50.0,s20,Cy-JohnPhos,1
451,4.0,51.0,0.0,51.0,s18,Cy-JohnPhos,1
452,4.0,52.0,0.0,52.0,s1,Cy-JohnPhos,1
453,4.0,53.0,0.0,53.0,s16,Cy-JohnPhos,0
454,4.0,54.0,0.0,54.0,s16,PPh3,0
455,4.0,55.0,0.0,55.0,s10,P(p-Anis)3,0
456,4.0,56.0,0.0,56.0,s24,MeO-KITPHOS,0
457,4.0,57.0,0.0,57.0,s27,P(p-F-Ph)3,0
458,4.0,58.0,0.0,58.0,s23,Cy-JohnPhos,0
459,4.0,59.0,0.0,59.0,s19,PPh3,1
460,4.0,60.0,0.0,60.0,s18,PPh3,0
461,4.0,61.0,0.0,61.0,s10,Cy-JohnPhos,1
462,4.0,62.0,0.0,62.0,s33,Cy-JohnPhos,1
463,4.0,63.0,0.0,63.0,s15,Cy-JohnPhos,1
464,4.0,64.0,0.0,64.0,s11,Cy-JohnPhos,1
465,4.0,65.0,0.0,65.0,s12,Cy-JohnPhos,1
466,4.0,66.0,0.0,66.0,s8,Cy-JohnPhos,1
467,4.0,67.0,0.0,67.0,s14,Cy-JohnPhos,1
468,4.0,68.0,0.0,68.0,s22,Cy-JohnPhos,1
469,4.0,69.0,0.0,69.0,s31,Cy-JohnPhos,1
470,4.0,70.0,0.0,70.0,s9,Cy-JohnPhos,1
471,4.0,71.0,0.0,71.0,s27,Cy-JohnPhos,0
472,4.0,72.0,0.0,72.0,s5,Cy-JohnPhos,0
473,4.0,73.0,0.0,73.0,s3,A-paPhos,0
474,4.0,74.0,0.0,74.0,s11,CX-PCy,1
475,4.0,75.0,0.0,75.0,s32,CX-PCy,1
476,4.0,76.0,0.0,76.0,s20,CX-PCy,1
477,4.0,77.0,0.0,77.0,s25,CX-PCy,1
478,4.0,78.0,0.0,78.0,s7,CX-PCy,0
479,4.0,79.0,0.0,79.0,s30,CX-PCy,0
480,4.0,80.0,0.0,80.0,s31,Cy-PhenCar-Phos,1
481,4.0,81.0,0.0,81.0,s10,Cy-PhenCar-Phos,1
482,4.0,82.0,0.0,82.0,s21,Cy-PhenCar-Phos,1
483,4.0,83.0,0.0,83.0,s16,Cy-PhenCar-Phos,0
484,4.0,84.0,0.0,84.0,s26,P(o-Anis)3,0
485,4.0,85.0,0.0,85.0,s19,Cy-PhenCar-Phos,1
486,4.0,86.0,0.0,86.0,s17,Cy-PhenCar-Phos,0
487,4.0,87.0,0.0,87.0,s21,P(p-Anis)3,1
488,4.0,88.0,0.0,88.0,s27,P(p-Anis)3,0
489,4.0,89.0,0.0,89.0,s13,Cy-JohnPhos,0
490,4.0,90.0,0.0,90.0,s5,PPh3,1
491,4.0,91.0,0.0,91.0,s31,PPh3,1
492,4.0,92.0,0.0,92.0,s27,PPh3,0
493,4.0,93.0,0.0,93.0,s1,MeO-KITPHOS,1
494,4.0,94.0,0.0,94.0,s31,MeO-KITPHOS,1
495,4.0,95.0,0.0,95.0,s19,MeO-KITPHOS,1
496,4.0,96.0,0.0,96.0,s22,MeO-KITPHOS,0
497,4.0,97.0,0.0,97.0,s29,P(p-F-Ph)3,0
498,4.0,98.0,0.0,98.0,s26,Cy-JohnPhos,0
499,4.0,99.0,0.0,99.0,s18,MeO-KITPHOS,1
500,5.0,0.0,0.0,0.0,s27,A-paPhos,0
501,5.0,1.0,0.0,1.0,s19,CX-FBu,0
502,5.0,2.0,0.0,2.0,s21,CX-PCy,0
503,5.0,3.0,0.0,3.0,s2,Cy-BippyPhos,1
504,5.0,4.0,0.0,4.0,s30,Cy-JohnPhos,1
505,5.0,5.0,0.0,5.0,s3,Cy-PhenCar-Phos,0
506,5.0,6.0,0.0,6.0,s2,Cy-vBRIDP,0
507,5.0,7.0,0.0,7.0,s6,Kwong,0
508,5.0,8.0,0.0,8.0,s14,MeO-KITPHOS,0
509,5.0,9.0,0.0,9.0,s8,MePhos,1
510,5.0,10.0,0.0,10.0,s15,PCy3 HBF4,1
511,5.0,11.0,0.0,11.0,s10,Ph-DavePhos,0
512,5.0,12.0,0.0,12.0,s29,Ph-SPhos,0
513,5.0,13.0,0.0,13.0,s3,Ph-XPhos,0
514,5.0,14.0,0.0,14.0,s23,PMe3 HBF4,0
515,5.0,15.0,0.0,15.0,s31,P(o-Anis)3,0
516,5.0,16.0,0.0,16.0,s24,P(p-Anis)3,1
517,5.0,17.0,0.0,17.0,s17,P(p-F-Ph)3,1
518,5.0,18.0,0.0,18.0,s1,PPh2Cy,1
519,5.0,19.0,0.0,19.0,s8,PPh3,1
520,5.0,20.0,0.0,20.0,s15,PPhtBu2,0
521,5.0,21.0,0.0,21.0,s3,PXy3,0
522,5.0,22.0,0.0,22.0,s23,VPhos,0
523,5.0,23.0,0.0,23.0,s32,Cy-BippyPhos,1
524,5.0,24.0,0.0,24.0,s5,Cy-BippyPhos,0
525,5.0,25.0,0.0,25.0,s9,Cy-JohnPhos,1
526,5.0,26.0,0.0,26.0,s18,Cy-JohnPhos,1
527,5.0,27.0,0.0,27.0,s23,Cy-JohnPhos,0
528,5.0,28.0,0.0,28.0,s25,MePhos,1
529,5.0,29.0,0.0,29.0,s15,MePhos,0
530,5.0,30.0,0.0,30.0,s3,PCy3 HBF4,0
531,5.0,31.0,0.0,31.0,s10,P(p-Anis)3,0
532,5.0,32.0,0.0,32.0,s22,P(p-F-Ph)3,1
533,5.0,33.0,0.0,33.0,s29,P(p-F-Ph)3,0
534,5.0,34.0,0.0,34.0,s5,PPh2Cy,1
535,5.0,35.0,0.0,35.0,s8,PPh2Cy,1
536,5.0,36.0,0.0,36.0,s9,PPh2Cy,1
537,5.0,37.0,0.0,37.0,s14,PPh2Cy,1
538,5.0,38.0,0.0,38.0,s13,PPh2Cy,0
539,5.0,39.0,0.0,39.0,s33,PPh3,1
540,5.0,40.0,0.0,40.0,s9,PPh3,1
541,5.0,41.0,0.0,41.0,s3,PPh3,0
542,5.0,42.0,0.0,42.0,s2,PPh2Cy,0
543,5.0,43.0,0.0,43.0,s16,Cy-JohnPhos,0
544,5.0,44.0,0.0,44.0,s25,PPh3,1
545,5.0,45.0,0.0,45.0,s22,PPh3,1
546,5.0,46.0,0.0,46.0,s24,PPh3,0
547,5.0,47.0,0.0,47.0,s29,Cy-BippyPhos,0
548,5.0,48.0,0.0,48.0,s10,MePhos,0
549,5.0,49.0,0.0,49.0,s1,P(p-F-Ph)3,1
550,5.0,50.0,0.0,50.0,s19,P(p-F-Ph)3,1
551,5.0,51.0,0.0,51.0,s25,P(p-F-Ph)3,1
552,5.0,52.0,0.0,52.0,s14,P(p-F-Ph)3,1
553,5.0,53.0,0.0,53.0,s31,P(p-F-Ph)3,1
554,5.0,54.0,0.0,54.0,s20,P(p-F-Ph)3,0
555,5.0,55.0,0.0,55.0,s21,P(p-F-Ph)3,0
556,5.0,56.0,0.0,56.0,s24,PPh2Cy,0
557,5.0,57.0,0.0,57.0,s23,PPh3,0
558,5.0,58.0,0.0,58.0,s31,PCy3 HBF4,0
559,5.0,59.0,0.0,59.0,s30,P(p-Anis)3,0
560,5.0,60.0,0.0,60.0,s28,P(p-F-Ph)3,1
561,5.0,61.0,0.0,61.0,s33,P(p-F-Ph)3,1
562,5.0,62.0,0.0,62.0,s5,P(p-F-Ph)3,1
563,5.0,63.0,0.0,63.0,s4,P(p-F-Ph)3,0
564,5.0,64.0,0.0,64.0,s20,Cy-JohnPhos,1
565,5.0,65.0,0.0,65.0,s24,Cy-JohnPhos,1
566,5.0,66.0,0.0,66.0,s25,Cy-JohnPhos,1
567,5.0,67.0,0.0,67.0,s21,Cy-JohnPhos,1
568,5.0,68.0,0.0,68.0,s15,Cy-JohnPhos,1
569,5.0,69.0,0.0,69.0,s31,Cy-JohnPhos,1
570,5.0,70.0,0.0,70.0,s17,Cy-JohnPhos,1
571,5.0,71.0,0.0,71.0,s27,Cy-JohnPhos,0
572,5.0,72.0,0.0,72.0,s22,Cy-JohnPhos,1
573,5.0,73.0,0.0,73.0,s2,Cy-JohnPhos,0
574,5.0,74.0,0.0,74.0,s14,Cy-JohnPhos,1
575,5.0,75.0,0.0,75.0,s11,Cy-JohnPhos,1
576,5.0,76.0,0.0,76.0,s33,Cy-JohnPhos,1
577,5.0,77.0,0.0,77.0,s26,Cy-JohnPhos,0
578,5.0,78.0,0.0,78.0,s32,P(p-F-Ph)3,1
579,5.0,79.0,0.0,79.0,s3,P(p-F-Ph)3,0
580,5.0,80.0,0.0,80.0,s6,Cy-JohnPhos,1
581,5.0,81.0,0.0,81.0,s8,Cy-JohnPhos,1
582,5.0,82.0,0.0,82.0,s13,Cy-JohnPhos,0
583,5.0,83.0,0.0,83.0,s21,A-paPhos,0
584,5.0,84.0,0.0,84.0,s32,CX-FBu,1
585,5.0,85.0,0.0,85.0,s28,CX-FBu,0
586,5.0,86.0,0.0,86.0,s18,CX-PCy,1
587,5.0,87.0,0.0,87.0,s12,CX-PCy,1
588,5.0,88.0,0.0,88.0,s5,CX-PCy,0
589,5.0,89.0,0.0,89.0,s25,Cy-PhenCar-Phos,1
590,5.0,90.0,0.0,90.0,s6,Cy-PhenCar-Phos,0
591,5.0,91.0,0.0,91.0,s10,Cy-vBRIDP,1
592,5.0,92.0,0.0,92.0,s15,Cy-vBRIDP,1
593,5.0,93.0,0.0,93.0,s16,Cy-vBRIDP,0
594,5.0,94.0,0.0,94.0,s8,Kwong,1
595,5.0,95.0,0.0,95.0,s33,Kwong,1
596,5.0,96.0,0.0,96.0,s5,Kwong,0
597,5.0,97.0,0.0,97.0,s15,MeO-KITPHOS,0
598,5.0,98.0,0.0,98.0,s14,Ph-DavePhos,1
599,5.0,99.0,0.0,99.0,s12,Ph-DavePhos,0
600,6.0,0.0,0.0,0.0,s4,A-paPhos,0
601,6.0,1.0,0.0,1.0,s5,CX-FBu,0
602,6.0,2.0,0.0,2.0,s27,CX-PCy,0
603,6.0,3.0,0.0,3.0,s25,Cy-BippyPhos,1
604,6.0,4.0,0.0,4.0,s24,Cy-JohnPhos,1
605,6.0,5.0,0.0,5.0,s18,Cy-PhenCar-Phos,1
606,6.0,6.0,0.0,6.0,s12,Cy-vBRIDP,1
607,6.0,7.0,0.0,7.0,s32,Kwong,1
608,6.0,8.0,0.0,8.0,s22,MeO-KITPHOS,0
609,6.0,9.0,0.0,9.0,s27,MePhos,0
610,6.0,10.0,0.0,10.0,s31,PCy3 HBF4,0
611,6.0,11.0,0.0,11.0,s32,Ph-DavePhos,1
612,6.0,12.0,0.0,12.0,s1,Ph-SPhos,1
613,6.0,13.0,0.0,13.0,s2,Ph-XPhos,0
614,6.0,14.0,0.0,14.0,s8,PMe3 HBF4,0
615,6.0,15.0,0.0,15.0,s22,P(o-Anis)3,0
616,6.0,16.0,0.0,16.0,s19,P(p-Anis)3,1
617,6.0,17.0,0.0,17.0,s10,P(p-F-Ph)3,1
618,6.0,18.0,0.0,18.0,s26,PPh2Cy,1
619,6.0,19.0,0.0,19.0,s3,PPh3,0
620,6.0,20.0,0.0,20.0,s9,PPhtBu2,0
621,6.0,21.0,0.0,21.0,s3,PXy3,0
622,6.0,22.0,0.0,22.0,s20,VPhos,0
623,6.0,23.0,0.0,23.0,s31,Cy-BippyPhos,1
624,6.0,24.0,0.0,24.0,s33,Cy-BippyPhos,0
625,6.0,25.0,0.0,25.0,s12,Cy-JohnPhos,1
626,6.0,26.0,0.0,26.0,s1,Cy-JohnPhos,1
627,6.0,27.0,0.0,27.0,s21,Cy-JohnPhos,1
628,6.0,28.0,0.0,28.0,s27,Cy-JohnPhos,0
629,6.0,29.0,0.0,29.0,s22,Cy-PhenCar-Phos,1
630,6.0,30.0,0.0,30.0,s31,Cy-PhenCar-Phos,1
631,6.0,31.0,0.0,31.0,s30,Cy-PhenCar-Phos,1
632,6.0,32.0,0.0,32.0,s24,Cy-PhenCar-Phos,1
633,6.0,33.0,0.0,33.0,s2,Cy-PhenCar-Phos,0
634,6.0,34.0,0.0,34.0,s5,Cy-vBRIDP,0
635,6.0,35.0,0.0,35.0,s7,Kwong,0
636,6.0,36.0,0.0,36.0,s19,Ph-DavePhos,1
637,6.0,37.0,0.0,37.0,s24,Ph-DavePhos,0
638,6.0,38.0,0.0,38.0,s19,Ph-SPhos,1
639,6.0,39.0,0.0,39.0,s33,Ph-SPhos,0
640,6.0,40.0,0.0,40.0,s22,P(p-Anis)3,1
641,6.0,41.0,0.0,41.0,s14,P(p-Anis)3,1
642,6.0,42.0,0.0,42.0,s10,P(p-Anis)3,0
643,6.0,43.0,0.0,43.0,s6,P(p-F-Ph)3,1
644,6.0,44.0,0.0,44.0,s4,P(p-F-Ph)3,0
645,6.0,45.0,0.0,45.0,s15,PPh2Cy,1
646,6.0,46.0,0.0,46.0,s1,PPh2Cy,1
647,6.0,47.0,0.0,47.0,s25,PPh2Cy,1
648,6.0,48.0,0.0,48.0,s24,PPh2Cy,0
649,6.0,49.0,0.0,49.0,s15,Cy-PhenCar-Phos,0
650,6.0,50.0,0.0,50.0,s20,Cy-JohnPhos,1
651,6.0,51.0,0.0,51.0,s28,Cy-JohnPhos,1
652,6.0,52.0,0.0,52.0,s7,Cy-JohnPhos,1
653,6.0,53.0,0.0,53.0,s25,Cy-JohnPhos,1
654,6.0,54.0,0.0,54.0,s17,Cy-JohnPhos,1
655,6.0,55.0,0.0,55.0,s6,Cy-JohnPhos,1
656,6.0,56.0,0.0,56.0,s10,Cy-JohnPhos,1
657,6.0,57.0,0.0,57.0,s15,Cy-JohnPhos,1
658,6.0,58.0,0.0,58.0,s16,Cy-JohnPhos,0
659,6.0,59.0,0.0,59.0,s2,PPh2Cy,0
660,6.0,60.0,0.0,60.0,s23,Cy-JohnPhos,0
661,6.0,61.0,0.0,61.0,s7,P(p-Anis)3,1
662,6.0,62.0,0.0,62.0,s32,P(p-Anis)3,1
663,6.0,63.0,0.0,63.0,s2,P(p-Anis)3,1
664,6.0,64.0,0.0,64.0,s31,P(p-Anis)3,1
665,6.0,65.0,0.0,65.0,s25,P(p-Anis)3,1
666,6.0,66.0,0.0,66.0,s12,P(p-Anis)3,0
667,6.0,67.0,0.0,67.0,s4,P(p-Anis)3,0
668,6.0,68.0,0.0,68.0,s6,Cy-BippyPhos,0
669,6.0,69.0,0.0,69.0,s15,Ph-DavePhos,0
670,6.0,70.0,0.0,70.0,s24,Ph-SPhos,0
671,6.0,71.0,0.0,71.0,s30,P(p-F-Ph)3,0
672,6.0,72.0,0.0,72.0,s14,Cy-JohnPhos,1
673,6.0,73.0,0.0,73.0,s30,Cy-JohnPhos,1
674,6.0,74.0,0.0,74.0,s9,Cy-JohnPhos,1
675,6.0,75.0,0.0,75.0,s3,Cy-JohnPhos,0
676,6.0,76.0,0.0,76.0,s16,Cy-PhenCar-Phos,0
677,6.0,77.0,0.0,77.0,s19,Cy-vBRIDP,0
678,6.0,78.0,0.0,78.0,s27,Kwong,0
679,6.0,79.0,0.0,79.0,s5,Cy-JohnPhos,0
680,6.0,80.0,0.0,80.0,s4,PPh2Cy,0
681,6.0,81.0,0.0,81.0,s27,P(p-Anis)3,0
682,6.0,82.0,0.0,82.0,s33,Cy-JohnPhos,1
683,6.0,83.0,0.0,83.0,s31,Cy-JohnPhos,1
684,6.0,84.0,0.0,84.0,s19,Cy-JohnPhos,1
685,6.0,85.0,0.0,85.0,s26,Cy-JohnPhos,0
686,6.0,86.0,0.0,86.0,s11,Cy-JohnPhos,1
687,6.0,87.0,0.0,87.0,s4,Cy-JohnPhos,0
688,6.0,88.0,0.0,88.0,s32,A-paPhos,1
689,6.0,89.0,0.0,89.0,s25,A-paPhos,1
690,6.0,90.0,0.0,90.0,s33,A-paPhos,1
691,6.0,91.0,0.0,91.0,s6,A-paPhos,1
692,6.0,92.0,0.0,92.0,s16,A-paPhos,1
693,6.0,93.0,0.0,93.0,s17,A-paPhos,1
694,6.0,94.0,0.0,94.0,s21,A-paPhos,0
695,6.0,95.0,0.0,95.0,s7,A-paPhos,0
696,6.0,96.0,0.0,96.0,s9,A-paPhos,1
697,6.0,97.0,0.0,97.0,s24,A-paPhos,0
698,6.0,98.0,0.0,98.0,s13,CX-FBu,0
699,6.0,99.0,0.0,99.0,s19,CX-PCy,1
700,7.0,0.0,0.0,0.0,s6,A-paPhos,1
701,7.0,1.0,0.0,1.0,s8,CX-FBu,0
702,7.0,2.0,0.0,2.0,s27,CX-PCy,0
703,7.0,3.0,0.0,3.0,s16,Cy-BippyPhos,0
704,7.0,4.0,0.0,4.0,s20,Cy-JohnPhos,1
705,7.0,5.0,0.0,5.0,s9,Cy-PhenCar-Phos,1
706,7.0,6.0,0.0,6.0,s8,Cy-vBRIDP,1
707,7.0,7.0,0.0,7.0,s6,Kwong,0
708,7.0,8.0,0.0,8.0,s30,MeO-KITPHOS,0
709,7.0,9.0,0.0,9.0,s20,MePhos,1
710,7.0,10.0,0.0,10.0,s11,PCy3 HBF4,0
711,7.0,11.0,0.0,11.0,s25,Ph-DavePhos,1
712,7.0,12.0,0.0,12.0,s28,Ph-SPhos,0
713,7.0,13.0,0.0,13.0,s30,Ph-XPhos,0
714,7.0,14.0,0.0,14.0,s4,PMe3 HBF4,0
715,7.0,15.0,0.0,15.0,s11,P(o-Anis)3,0
716,7.0,16.0,0.0,16.0,s17,P(p-Anis)3,1
717,7.0,17.0,0.0,17.0,s1,P(p-F-Ph)3,1
718,7.0,18.0,0.0,18.0,s18,PPh2Cy,1
719,7.0,19.0,0.0,19.0,s27,PPh3,0
720,7.0,20.0,0.0,20.0,s27,PPhtBu2,0
721,7.0,21.0,0.0,21.0,s8,PXy3,1
722,7.0,22.0,0.0,22.0,s32,VPhos,1
723,7.0,23.0,0.0,23.0,s20,A-paPhos,0
724,7.0,24.0,0.0,24.0,s23,Cy-JohnPhos,0
725,7.0,25.0,0.0,25.0,s7,Cy-PhenCar-Phos,1
726,7.0,26.0,0.0,26.0,s17,Cy-PhenCar-Phos,0
727,7.0,27.0,0.0,27.0,s19,Cy-vBRIDP,0
728,7.0,28.0,0.0,28.0,s29,MePhos,1
729,7.0,29.0,0.0,29.0,s28,MePhos,0
730,7.0,30.0,0.0,30.0,s19,Ph-DavePhos,1
731,7.0,31.0,0.0,31.0,s10,Ph-DavePhos,0
732,7.0,32.0,0.0,32.0,s11,P(p-Anis)3,1
733,7.0,33.0,0.0,33.0,s31,P(p-Anis)3,1
734,7.0,34.0,0.0,34.0,s7,P(p-Anis)3,1
735,7.0,35.0,0.0,35.0,s12,P(p-Anis)3,0
736,7.0,36.0,0.0,36.0,s9,P(p-F-Ph)3,1
737,7.0,37.0,0.0,37.0,s29,P(p-F-Ph)3,0
738,7.0,38.0,0.0,38.0,s23,PPh2Cy,0
739,7.0,39.0,0.0,39.0,s23,PXy3,0
740,7.0,40.0,0.0,40.0,s17,VPhos,0
741,7.0,41.0,0.0,41.0,s18,P(p-Anis)3,1
742,7.0,42.0,0.0,42.0,s4,P(p-Anis)3,0
743,7.0,43.0,0.0,43.0,s18,Cy-PhenCar-Phos,1
744,7.0,44.0,0.0,44.0,s15,Cy-PhenCar-Phos,0
745,7.0,45.0,0.0,45.0,s19,MePhos,0
746,7.0,46.0,0.0,46.0,s9,Ph-DavePhos,1
747,7.0,47.0,0.0,47.0,s3,Ph-DavePhos,0
748,7.0,48.0,0.0,48.0,s21,P(p-F-Ph)3,0
749,7.0,49.0,0.0,49.0,s14,P(p-Anis)3,1
750,7.0,50.0,0.0,50.0,s9,P(p-Anis)3,1
751,7.0,51.0,0.0,51.0,s13,P(p-Anis)3,0
752,7.0,52.0,0.0,52.0,s10,A-paPhos,0
753,7.0,53.0,0.0,53.0,s9,Cy-JohnPhos,1
754,7.0,54.0,0.0,54.0,s7,Cy-JohnPhos,1
755,7.0,55.0,0.0,55.0,s19,Cy-JohnPhos,1
756,7.0,56.0,0.0,56.0,s4,Cy-JohnPhos,0
757,7.0,57.0,0.0,57.0,s32,Cy-vBRIDP,0
758,7.0,58.0,0.0,58.0,s11,PPh2Cy,0
759,7.0,59.0,0.0,59.0,s27,PXy3,0
760,7.0,60.0,0.0,60.0,s9,VPhos,0
761,7.0,61.0,0.0,61.0,s13,Cy-JohnPhos,0
762,7.0,62.0,0.0,62.0,s26,P(p-Anis)3,1
763,7.0,63.0,0.0,63.0,s10,P(p-Anis)3,0
764,7.0,64.0,0.0,64.0,s24,Cy-PhenCar-Phos,1
765,7.0,65.0,0.0,65.0,s14,Cy-PhenCar-Phos,1
766,7.0,66.0,0.0,66.0,s6,Cy-PhenCar-Phos,0
767,7.0,67.0,0.0,67.0,s29,Ph-DavePhos,0
768,7.0,68.0,0.0,68.0,s5,Cy-PhenCar-Phos,0
769,7.0,69.0,0.0,69.0,s26,CX-FBu,0
770,7.0,70.0,0.0,70.0,s7,CX-PCy,0
771,7.0,71.0,0.0,71.0,s18,Cy-BippyPhos,1
772,7.0,72.0,0.0,72.0,s11,Cy-BippyPhos,1
773,7.0,73.0,0.0,73.0,s15,Cy-BippyPhos,0
774,7.0,74.0,0.0,74.0,s14,Kwong,1
775,7.0,75.0,0.0,75.0,s15,Kwong,0
776,7.0,76.0,0.0,76.0,s28,MeO-KITPHOS,0
777,7.0,77.0,0.0,77.0,s16,PCy3 HBF4,0
778,7.0,78.0,0.0,78.0,s29,Ph-SPhos,0
779,7.0,79.0,0.0,79.0,s11,Ph-XPhos,0
780,7.0,80.0,0.0,80.0,s18,PMe3 HBF4,0
781,7.0,81.0,0.0,81.0,s2,P(o-Anis)3,0
782,7.0,82.0,0.0,82.0,s6,PPh3,1
783,7.0,83.0,0.0,83.0,s10,PPh3,0
784,7.0,84.0,0.0,84.0,s18,PPhtBu2,0
785,7.0,85.0,0.0,85.0,s17,Cy-BippyPhos,1
786,7.0,86.0,0.0,86.0,s13,Cy-BippyPhos,0
787,7.0,87.0,0.0,87.0,s21,MePhos,1
788,7.0,88.0,0.0,88.0,s16,MePhos,0
789,7.0,89.0,0.0,89.0,s24,P(p-F-Ph)3,1
790,7.0,90.0,0.0,90.0,s33,P(p-F-Ph)3,1
791,7.0,91.0,0.0,91.0,s12,P(p-F-Ph)3,0
792,7.0,92.0,0.0,92.0,s24,P(p-Anis)3,1
793,7.0,93.0,0.0,93.0,s2,P(p-Anis)3,1
794,7.0,94.0,0.0,94.0,s15,P(p-Anis)3,1
795,7.0,95.0,0.0,95.0,s29,P(p-Anis)3,0
796,7.0,96.0,0.0,96.0,s1,P(p-Anis)3,1
797,7.0,97.0,0.0,97.0,s5,P(p-Anis)3,1
798,7.0,98.0,0.0,98.0,s8,P(p-Anis)3,1
799,7.0,99.0,0.0,99.0,s21,P(p-Anis)3,1
800,8.0,0.0,0.0,0.0,s12,A-paPhos,0
801,8.0,1.0,0.0,1.0,s30,CX-FBu,0
802,8.0,2.0,0.0,2.0,s3,CX-PCy,0
803,8.0,3.0,0.0,3.0,s25,Cy-BippyPhos,1
804,8.0,4.0,0.0,4.0,s23,Cy-JohnPhos,0
805,8.0,5.0,0.0,5.0,s23,Cy-PhenCar-Phos,0
806,8.0,6.0,0.0,6.0,s19,Cy-vBRIDP,0
807,8.0,7.0,0.0,7.0,s8,Kwong,1
808,8.0,8.0,0.0,8.0,s24,MeO-KITPHOS,0
809,8.0,9.0,0.0,9.0,s32,MePhos,1
810,8.0,10.0,0.0,10.0,s27,PCy3 HBF4,0
811,8.0,11.0,0.0,11.0,s26,Ph-DavePhos,0
812,8.0,12.0,0.0,12.0,s10,Ph-SPhos,0
813,8.0,13.0,0.0,13.0,s12,Ph-XPhos,0
814,8.0,14.0,0.0,14.0,s6,PMe3 HBF4,0
815,8.0,15.0,0.0,15.0,s2,P(o-Anis)3,0
816,8.0,16.0,0.0,16.0,s10,P(p-Anis)3,0
817,8.0,17.0,0.0,17.0,s26,P(p-F-Ph)3,0
818,8.0,18.0,0.0,18.0,s21,PPh2Cy,1
819,8.0,19.0,0.0,19.0,s30,PPh3,0
820,8.0,20.0,0.0,20.0,s6,PPhtBu2,0
821,8.0,21.0,0.0,21.0,s7,PXy3,0
822,8.0,22.0,0.0,22.0,s22,VPhos,0
823,8.0,23.0,0.0,23.0,s13,Cy-BippyPhos,0
824,8.0,24.0,0.0,24.0,s21,Kwong,0
825,8.0,25.0,0.0,25.0,s23,MePhos,0
826,8.0,26.0,0.0,26.0,s28,PPh2Cy,1
827,8.0,27.0,0.0,27.0,s3,PPh2Cy,1
828,8.0,28.0,0.0,28.0,s11,PPh2Cy,0
829,8.0,29.0,0.0,29.0,s30,PPh2Cy,1
830,8.0,30.0,0.0,30.0,s12,PPh2Cy,1
831,8.0,31.0,0.0,31.0,s14,PPh2Cy,1
832,8.0,32.0,0.0,32.0,s27,PPh2Cy,0
833,8.0,33.0,0.0,33.0,s6,PPh2Cy,1
834,8.0,34.0,0.0,34.0,s1,PPh2Cy,1
835,8.0,35.0,0.0,35.0,s29,PPh2Cy,0
836,8.0,36.0,0.0,36.0,s26,Cy-BippyPhos,0
837,8.0,37.0,0.0,37.0,s26,Kwong,0
838,8.0,38.0,0.0,38.0,s2,MePhos,0
839,8.0,39.0,0.0,39.0,s19,PPh2Cy,1
840,8.0,40.0,0.0,40.0,s32,PPh2Cy,1
841,8.0,41.0,0.0,41.0,s16,PPh2Cy,1
842,8.0,42.0,0.0,42.0,s17,PPh2Cy,1
843,8.0,43.0,0.0,43.0,s18,PPh2Cy,1
844,8.0,44.0,0.0,44.0,s10,PPh2Cy,1
845,8.0,45.0,0.0,45.0,s22,PPh2Cy,0
846,8.0,46.0,0.0,46.0,s31,PPh2Cy,1
847,8.0,47.0,0.0,47.0,s15,PPh2Cy,1
848,8.0,48.0,0.0,48.0,s26,PPh2Cy,1
849,8.0,49.0,0.0,49.0,s13,PPh2Cy,0
850,8.0,50.0,0.0,50.0,s25,PPh2Cy,1
851,8.0,51.0,0.0,51.0,s33,PPh2Cy,1
852,8.0,52.0,0.0,52.0,s23,PPh2Cy,0
853,8.0,53.0,0.0,53.0,s24,PPh2Cy,0
854,8.0,54.0,0.0,54.0,s4,PPh2Cy,0
855,8.0,55.0,0.0,55.0,s7,A-paPhos,0
856,8.0,56.0,0.0,56.0,s1,CX-FBu,0
857,8.0,57.0,0.0,57.0,s1,CX-PCy,1
858,8.0,58.0,0.0,58.0,s29,CX-PCy,0
859,8.0,59.0,0.0,59.0,s8,Cy-JohnPhos,1
860,8.0,60.0,0.0,60.0,s24,Cy-JohnPhos,1
861,8.0,61.0,0.0,61.0,s27,Cy-JohnPhos,0
862,8.0,62.0,0.0,62.0,s31,Cy-JohnPhos,1
863,8.0,63.0,0.0,63.0,s4,Cy-JohnPhos,0
864,8.0,64.0,0.0,64.0,s27,Cy-PhenCar-Phos,0
865,8.0,65.0,0.0,65.0,s25,Cy-vBRIDP,1
866,8.0,66.0,0.0,66.0,s12,Cy-vBRIDP,1
